Customer_ID,Policy_Type,Customer_Segment,Customer_Age,Annual_Income,Claim_History_Count,Previous_Claim_Amount,Policy_Tenure_Years,Risk_Score,Insured_Value,Annual_Insurance_Premium
1001208,Home,Affluent,69.3,2405312.93,3,68093.35,8.77,67.83,2197744.21,52410.34
1001209,Auto,Mass,35.2,785963.5,0,0.0,10.14,34.77,834203.04,5253.51
1001210,Travel,Affluent,42.4,253809.84,1,109908.37,2.56,50.95,100000.0,68959.65
1001211,Home,Mass,33.3,573014.69,1,98498.0,3.49,30.38,664868.99,61387.8
1001212,Home,Affluent,44.9,711697.14,2,107159.58,9.18,57.2,947801.46,69683.31
1001213,Auto,Mass,19.4,780534.1,0,0.0,4.91,28.98,538175.76,6192.07
1001214,Life,Affluent,34.9,811652.34,0,0.0,6.3,31.72,1116589.63,10700.44
1001215,Health,Mass,27.8,1665343.67,0,0.0,4.55,42.25,834297.17,8639.71
1001216,Auto,Mass,43.8,1814073.95,1,135834.81,3.11,53.46,1606330.66,85763.15
1001217,Auto,Mass,54.9,818910.05,2,185756.22,7.28,61.53,620416.18,111996.11
1001218,Health,Mass,50.4,1646754.15,1,118318.69,8.06,61.06,1282525.9,75159.41
1001219,Health,Affluent,18.0,1095655.96,0,0.0,3.68,42.03,664857.36,8846.9
1001220,Auto,Affluent,68.5,932503.63,0,0.0,2.98,38.71,931763.07,9528.2
1001221,Travel,Affluent,45.8,1481772.15,1,44193.06,4.63,46.78,613067.04,33910.7
1001222,Auto,Mass,31.9,936484.89,0,0.0,3.75,33.7,812394.37,7748.82
1001223,Home,Mass,44.0,2791099.58,1,17702.0,1.13,59.59,2992805.13,22450.8
1001224,Travel,Mass,44.3,408000.59,1,70996.79,6.56,53.18,253060.24,46867.22
1001225,Home,Mass,33.3,677934.56,1,86653.0,9.28,41.71,712594.05,55458.17
1001226,Health,Premium,44.6,839502.43,1,173077.85,3.37,51.65,463034.67,106658.39
1001227,Home,Mass,34.1,1146069.73,2,143983.84,12.13,41.08,1520898.56,89974.25
1001228,Auto,Mass,36.7,1807632.09,0,0.0,9.47,39.04,1422341.81,9382.38
1001229,Travel,Mass,33.1,888003.38,0,0.0,3.75,29.91,429880.31,5304.29
1001230,Home,Mass,23.4,411647.93,1,79241.77,1.98,29.02,391767.03,51109.14
1001231,Life,Affluent,43.9,1430497.27,1,51912.89,4.28,50.85,2133999.58,37795.42
1001232,Auto,Affluent,49.6,1363243.53,2,76765.4,3.93,59.47,1280710.05,55031.3
1001233,Auto,Mass,48.7,309318.81,2,165662.08,3.26,56.11,251526.87,99429.04
1001234,Auto,Mass,52.7,898118.92,3,520283.02,5.06,59.0,672959.94,295990.35
1001235,Health,Mass,46.2,375334.17,1,,2.99,37.0,237848.16,71792.02
1001236,Home,Mass,35.1,624428.39,0,0.0,6.23,28.79,728503.39,5766.45
1001237,Life,Mass,52.9,547766.91,3,277896.6,8.49,53.56,591538.02,163157.52
1001238,Home,Corporate,24.4,1404575.42,0,0.0,2.75,32.92,1583872.27,12491.19
1001239,Travel,Affluent,30.3,959729.39,1,68433.8,4.75,49.9,409932.15,46615.75
1001240,Auto,Affluent,29.5,443775.9,1,133938.61,0.9,49.61,396226.7,84217.95
1001241,Life,Mass,56.0,1460349.46,2,61521.39,6.05,42.99,3128440.29,51190.74
1001242,Life,Mass,54.3,409035.34,1,139030.74,6.38,42.78,607467.75,85990.96
1001243,Life,Affluent,48.3,1079180.62,2,147423.66,3.08,47.79,1882291.23,91495.89
1001244,Life,Affluent,55.9,575183.37,0,0.0,7.41,23.78,1051800.73,10554.33
1001245,Life,Affluent,30.6,736031.1,1,171980.36,1.74,46.39,970039.48,104140.54
1001246,Health,Mass,46.5,1187664.05,1,53046.1,7.04,44.21,648799.8,37138.47
1001247,Auto,Affluent,40.4,1198938.59,0,0.0,0.94,37.29,1143499.33,9219.06
1001248,Auto,Mass,53.0,1877558.9,1,63446.7,8.11,56.78,1184556.77,46843.86
1001249,Travel,Premium,40.5,860191.66,1,,6.23,45.23,268977.54,29066.09
1001250,Health,Affluent,37.0,1065226.51,0,0.0,2.29,34.32,862204.4,8508.51
1001251,Life,Affluent,49.0,707430.39,2,746537.2,7.39,56.99,940141.25,421554.2
1001252,Home,Mass,53.4,994747.76,0,0.0,2.94,48.36,908963.69,10265.2
1001253,Auto,Affluent,33.3,1146090.76,1,285652.51,5.62,45.1,1372515.52,166319.7
1001254,Auto,Mass,41.2,852628.85,0,0.0,14.2,43.09,570856.63,7037.49
1001255,Health,Mass,28.2,333729.9,2,130151.22,13.2,47.39,146101.4,78561.92
1001256,Home,Mass,18.0,1079986.43,0,0.0,7.85,32.59,1040883.92,8318.57
1001257,Auto,Affluent,44.6,1099821.94,1,154582.26,11.46,46.3,849737.99,94685.61
1001258,Home,Mass,49.9,619120.15,1,117848.39,1.06,41.41,531171.47,72269.57
1001259,Auto,Mass,45.4,444069.86,1,79652.01,11.41,41.71,258993.39,51042.52
1001260,Health,Premium,18.0,2026627.37,0,0.0,4.54,42.81,1966043.24,13911.43
1001261,Auto,Mass,37.4,1179315.89,1,653337.88,5.53,57.99,1001579.28,369584.56
1001262,Life,Affluent,18.0,793457.67,0,0.0,4.3,44.31,1340810.14,10710.62
1001263,Home,Mass,59.8,481558.0,2,124048.71,5.38,46.09,442783.7,77021.07
1001264,Home,Mass,27.9,572719.81,0,0.0,4.03,25.39,671014.15,6678.0
1001265,Auto,Premium,58.3,1842391.03,1,68024.64,17.26,40.2,1699447.99,48336.64
1001266,Auto,Mass,54.3,970788.7,1,104566.64,4.02,48.59,682508.91,66059.83
1001267,Home,Mass,30.3,664856.93,2,396356.74,4.47,29.2,757631.66,226400.81
1001268,Home,Affluent,27.3,1191208.77,1,113680.14,2.41,37.58,1386212.96,74200.22
1001269,Health,Affluent,46.6,575060.79,1,63590.53,8.63,55.79,560137.38,44428.38
1001270,Auto,Affluent,31.0,2054645.14,0,0.0,9.76,42.9,2367013.04,12577.65
1001271,Health,Mass,43.3,1893978.76,0,0.0,7.51,35.17,1364174.51,9588.76
1001272,Life,Mass,35.7,696298.9,0,0.0,4.41,34.03,1299899.21,8336.19
1001273,Life,Affluent,18.8,636908.58,1,171063.57,5.9,43.82,602374.34,104985.58
1001274,Auto,Affluent,18.0,213240.68,0,0.0,3.09,39.71,235492.7,8668.71
1001275,Home,Premium,44.9,398427.42,2,71469.08,11.82,48.36,368974.52,50206.37
1001276,Auto,Premium,34.7,430818.28,0,0.0,8.55,35.19,266879.43,9105.77
1001277,Auto,Premium,34.8,969469.92,2,200302.09,3.35,45.9,838405.65,122432.61
1001278,Travel,Affluent,51.0,752172.91,0,0.0,4.7,31.11,398200.99,7206.17
1001279,Auto,Mass,57.3,429430.64,0,0.0,3.68,40.26,365084.13,7713.51
1001280,Home,Premium,38.5,771051.02,0,0.0,4.25,35.59,1129519.66,12678.87
1001281,Health,Mass,37.6,1188360.84,1,59226.76,1.95,35.14,827333.4,41448.6
1001282,Health,Mass,48.5,1203159.64,0,0.0,6.45,44.39,652695.73,9795.65
1001283,Health,Premium,24.4,316580.04,1,30101.98,4.64,44.44,302633.58,27618.11
1001284,Auto,Premium,44.9,838697.3,2,76754.12,7.58,56.95,725925.77,54579.52
1001285,Home,Mass,49.2,420547.46,1,60618.51,1.73,41.14,620891.97,41885.48
1001286,Health,Mass,50.8,1477852.87,1,185038.39,7.23,33.0,1229887.68,109423.15
1001287,Auto,Mass,18.0,1385304.56,1,75188.27,12.41,,918183.43,49672.03
1001288,Home,Premium,32.1,549209.4,1,88979.44,7.82,38.11,655262.87,58393.38
1001289,Auto,Premium,30.6,590559.21,1,108719.42,15.22,36.19,473306.04,69272.0
1001290,Auto,Mass,43.3,698334.27,1,187426.74,3.61,36.43,579119.97,109019.6
1001291,Home,Mass,48.2,260696.89,1,214607.99,0.8,44.39,218905.19,125840.32
1001292,Auto,Premium,61.5,1082661.09,2,155362.06,4.72,66.76,625360.58,99590.15
1001293,Health,Mass,35.6,774587.22,1,58614.47,10.44,39.99,513004.41,39417.7
1001294,Health,Affluent,35.5,1534547.85,2,106263.92,3.59,42.39,1529265.54,70074.63
1001295,Life,Corporate,56.9,491897.17,3,193914.49,6.31,65.79,699710.67,122863.03
1001296,Auto,Mass,45.9,640261.79,0,0.0,8.25,40.5,501567.45,7686.07
1001297,Auto,Affluent,58.5,392998.53,2,240813.01,12.18,40.23,496852.6,140580.27
1001298,Auto,Mass,45.8,518030.93,1,121996.02,8.27,50.4,467936.35,73652.58
1001299,Health,Mass,27.0,469798.87,1,137247.13,8.17,56.53,316242.19,84502.33
1001300,Health,Premium,24.7,1556477.11,0,0.0,7.72,16.42,1389155.56,6487.79
1001301,Auto,Mass,21.8,612991.3,0,0.0,10.82,25.35,464879.01,4369.12
1001302,Travel,Corporate,50.6,963614.57,0,0.0,2.89,20.39,348296.7,9712.08
1001303,Auto,Affluent,57.5,729949.16,1,172872.08,2.24,47.81,392388.45,104022.7
1001304,Health,Mass,66.0,447729.33,1,65170.74,4.59,57.16,232385.84,44898.18
1001305,Health,Mass,53.0,820430.77,0,0.0,10.67,41.59,548123.43,6674.4
1001306,Life,Mass,57.1,1251254.09,1,197621.85,7.1,58.01,1955432.02,117937.8
1001307,Health,Mass,34.5,463185.26,2,318360.05,14.82,55.6,219002.69,184233.28
1001308,Life,Mass,27.0,1404458.08,1,94540.53,4.56,53.55,3058136.57,62818.98
1001309,Home,Mass,53.1,563996.62,0,0.0,3.85,48.99,485949.59,7208.08
1001310,Life,Mass,47.4,690042.79,3,102189.85,1.8,56.31,1204409.64,66913.1
1001311,Auto,Affluent,43.4,1205042.94,1,116156.72,8.86,45.71,981244.04,72146.3
1001312,Life,Affluent,47.0,624845.79,2,414731.78,13.41,46.47,1112069.27,237702.31
1001313,Health,Affluent,46.2,918793.08,1,65741.35,8.99,44.25,685302.02,46179.18
1001314,Life,Mass,58.7,756963.33,0,0.0,5.48,42.54,831452.58,8638.4
1001315,Home,Mass,58.8,966370.37,3,406104.48,2.9,61.05,1079219.63,233123.12
1001316,Health,Affluent,49.1,242982.22,0,0.0,8.89,49.39,104140.95,9345.0
1001317,Health,Affluent,53.0,329003.95,1,186108.92,2.95,45.05,173286.44,112269.38
1001318,Health,Mass,48.7,1262913.48,3,34990.36,7.46,52.89,1037118.68,29448.17
1001319,Auto,Premium,36.0,1592156.29,1,44228.11,5.62,37.53,1751039.28,31870.77
1001320,Auto,Premium,51.8,545458.69,0,0.0,0.9,45.19,188568.61,10262.93
1001321,Auto,Affluent,23.9,786961.38,0,0.0,4.94,24.63,568585.48,7225.63
1001322,Auto,Mass,55.7,1058375.38,2,279843.35,5.61,53.05,631786.98,162579.41
1001323,Life,Premium,26.5,1317728.16,0,0.0,3.38,44.32,2095484.67,13196.48
1001324,Auto,Affluent,45.7,295058.09,1,100052.73,4.66,47.81,261051.89,63550.81
1001325,Travel,Premium,31.0,552842.21,1,189362.22,5.23,42.0,240198.51,113662.07
1001326,Home,Affluent,49.2,749552.31,0,0.0,8.78,39.77,895315.35,11306.8
1001327,Auto,Premium,41.6,1324939.23,1,69043.9,6.27,37.64,1357807.88,48999.33
1001328,Life,Affluent,21.3,3556497.64,1,104171.28,3.2,34.38,8682665.95,82358.85
1001329,Health,Mass,47.5,793927.08,0,0.0,11.48,38.28,588357.78,7056.69
1001330,Home,Affluent,34.5,415115.65,0,0.0,3.91,38.69,315777.13,8960.87
1001331,Health,Affluent,53.5,1122868.9,0,0.0,3.91,47.6,940570.26,10230.72
1001332,Health,Affluent,42.0,1861136.21,0,0.0,14.84,39.09,1785903.42,7851.79
1001333,Auto,Mass,47.1,955087.09,1,224256.3,6.09,55.54,971738.97,130853.85
1001334,Travel,Mass,29.6,546611.36,0,0.0,0.38,46.94,261432.2,7961.08
1001335,Travel,Premium,34.3,1524301.32,0,0.0,9.8,42.32,753475.72,10742.74
1001336,Health,Affluent,36.0,1296397.9,4,735848.54,5.49,71.7,926383.02,418657.8
1001337,Auto,Premium,53.1,511859.56,1,65007.9,3.17,40.46,479375.14,46810.74
1001338,Health,Affluent,63.8,1110070.55,1,163200.91,5.26,41.69,824760.55,98829.29
1001339,Auto,Affluent,31.5,1557583.45,0,0.0,5.27,39.76,1416790.09,11046.91
1001340,Auto,Affluent,56.0,1724054.89,3,436447.26,2.63,51.63,1625463.48,252708.73
1001341,Auto,Premium,18.0,867701.56,0,0.0,4.51,31.13,784515.07,10571.27
1001342,Home,Affluent,26.5,739113.18,0,0.0,4.04,40.42,780908.19,11683.96
1001343,Life,Affluent,29.5,1767630.74,0,0.0,5.76,45.59,2856777.33,17716.72
1001344,Health,Mass,24.4,462573.97,0,0.0,10.86,32.79,411042.28,6845.54
1001345,Life,Mass,21.4,1145519.33,0,0.0,4.35,29.36,1218911.46,9012.38
1001346,Home,Affluent,47.4,423638.34,1,46887.42,6.84,48.36,490295.18,36493.81
1001347,Home,Mass,39.2,1617038.57,1,173518.93,8.06,36.81,1714390.03,103276.78
1001348,Home,Mass,46.9,780917.67,0,0.0,13.57,38.31,905699.52,6891.59
1001349,Travel,Mass,51.0,1808251.33,4,687186.44,6.37,66.36,987187.64,389401.34
1001350,Auto,Mass,45.5,,0,0.0,5.38,39.0,965305.67,6597.04
1001351,Life,Mass,50.6,459263.28,4,415246.71,2.61,66.94,645905.91,240608.11
1001352,Health,Mass,41.1,1970297.88,0,0.0,6.49,32.4,1620210.82,8293.11
1001353,Home,Premium,26.6,2112399.24,1,109443.04,10.74,36.46,2411895.21,71091.72
1001354,Health,Affluent,55.8,1462134.06,1,34429.04,4.77,42.74,1106671.89,29139.63
1001355,Home,Mass,34.3,592008.76,0,0.0,19.31,25.41,466830.98,6331.56
1001356,Life,Mass,29.8,760584.4,0,0.0,4.81,38.16,1313846.37,9080.93
1001357,Life,Affluent,39.7,974943.71,0,0.0,3.96,44.19,1538649.5,11361.72
1001358,Home,Mass,30.1,611157.1,1,58894.43,4.68,47.9,571491.09,41428.7
1001359,Auto,Premium,36.6,2282862.41,0,0.0,5.79,35.41,1807989.63,12178.9
1001360,Health,Affluent,46.5,974353.64,0,0.0,6.08,33.75,707123.98,8231.47
1001361,Life,Premium,46.5,203477.07,1,156077.71,5.32,51.15,338327.61,98566.16
1001362,Auto,Mass,30.3,1084680.18,0,0.0,2.17,40.34,856991.53,6722.73
1001363,Health,Affluent,35.7,743157.64,0,0.0,3.81,38.57,524434.35,8311.57
1001364,Health,Mass,56.0,863665.17,0,0.0,6.83,53.72,713670.87,8478.59
1001365,Health,Corporate,48.5,734840.97,1,125242.93,6.46,46.17,646189.2,82558.84
1001366,Auto,Affluent,69.0,1402862.81,2,148430.25,7.7,55.58,1260030.11,93108.15
1001367,Health,Mass,57.3,1666070.34,1,145168.45,9.63,45.52,977500.09,88416.87
1001368,Life,Mass,56.9,1051606.21,1,80113.48,1.65,37.29,1299268.99,54333.28
1001369,Auto,Mass,24.0,746782.23,1,62303.54,3.19,45.6,602632.32,42617.63
1001370,Auto,Affluent,51.9,879768.94,1,122838.45,7.26,46.39,1085485.35,76879.66
1001371,Travel,Mass,41.3,909754.29,0,0.0,11.52,41.86,646430.77,6060.01
1001372,Auto,Affluent,34.8,578858.6,1,123385.77,13.23,56.26,786901.04,76924.54
1001373,Life,Mass,44.2,1237446.82,1,80827.63,10.96,42.69,1768844.96,51752.75
1001374,Home,Affluent,54.3,1159121.93,0,0.0,9.66,24.78,1131641.05,8366.71
1001375,Auto,Premium,48.5,2099884.13,1,180731.38,5.25,49.74,1671835.88,110875.75
1001376,Life,Premium,30.6,1795137.94,0,0.0,7.95,37.1,2678578.28,12389.35
1001377,Home,Premium,51.7,617249.65,0,0.0,3.41,35.44,565347.27,10662.72
1001378,Health,Mass,33.7,1413125.04,3,319820.6,5.7,58.9,963215.33,187278.42
1001379,Home,Mass,44.8,533452.7,2,135138.72,8.62,57.56,545179.96,84522.4
1001380,Health,Affluent,38.1,1319696.97,1,113221.36,8.55,37.45,1094092.27,71457.92
1001381,Auto,Mass,39.2,677396.62,0,0.0,3.23,35.7,948039.02,8414.92
1001382,Home,Mass,52.0,512656.22,1,171523.73,2.42,57.47,458534.53,102722.34
1001383,Travel,Mass,28.5,1049867.98,1,74203.97,1.06,36.91,538431.8,49455.51
1001384,Auto,Mass,67.3,206723.64,1,74064.67,16.18,50.97,207372.0,48546.37
1001385,Health,Mass,18.3,343558.77,1,114988.87,1.6,21.36,328959.42,69326.67
1001386,Home,Premium,34.2,816293.71,1,63164.42,7.24,32.86,999314.44,44539.53
1001387,Life,Mass,46.8,941748.01,1,118199.69,4.69,47.1,1278751.4,74428.75
1001388,Auto,Affluent,49.6,734558.35,1,67373.51,5.87,55.21,450660.53,47482.43
1001389,Travel,Mass,40.7,377550.68,0,0.0,3.13,28.62,204383.49,5975.04
1001390,Home,Affluent,41.3,573956.87,1,221497.2,7.68,45.3,674753.68,132145.17
1001391,Auto,Mass,47.3,1116059.99,0,0.0,7.59,36.98,908869.97,6364.25
1001392,Auto,Premium,39.0,1239390.17,1,138934.71,13.21,50.95,938767.04,86903.84
1001393,Auto,Premium,60.1,892005.28,2,62951.32,9.31,46.9,531918.91,45929.95
1001394,Health,Mass,52.9,1700458.74,1,423359.82,5.98,50.35,1044210.44,243120.79
1001395,Home,Premium,53.3,1119864.67,0,0.0,5.6,36.36,1226652.96,11438.82
1001396,Life,Corporate,29.4,596628.21,1,74067.81,6.92,43.74,1248899.93,56967.34
1001397,Home,Premium,41.0,771331.8,2,92816.05,9.85,51.7,722164.36,63344.11
1001398,Auto,Premium,38.1,416055.38,0,0.0,2.75,35.82,554508.31,9950.11
1001399,Health,Mass,28.9,848031.96,0,0.0,3.43,38.91,576965.9,8190.87
1001400,Health,Affluent,46.7,1659132.42,0,0.0,1.55,39.78,967260.72,11114.11
1001401,Auto,Mass,35.0,1311995.2,0,0.0,4.98,35.97,1079446.61,5846.07
1001402,Auto,Mass,50.5,1945938.95,2,89129.45,2.08,50.82,1822334.76,57311.51
1001403,Auto,Corporate,28.1,761894.34,0,0.0,5.91,35.92,412800.57,11427.36
1001404,Health,Mass,64.3,1887011.52,1,125983.82,12.43,51.41,1526023.99,83620.48
1001405,Health,Affluent,30.3,809225.36,3,113509.59,3.56,48.45,669335.44,72606.64
1001406,Home,Premium,44.9,2021846.66,1,84792.81,10.56,43.12,2307595.84,59509.78
1001407,Life,Premium,52.3,889245.68,1,134155.16,8.63,39.82,1197556.03,86706.2
1001408,Life,Corporate,34.6,1327923.89,1,412381.6,4.69,43.03,1929559.25,243783.84
1001409,Health,Mass,53.1,2025772.86,0,0.0,9.2,36.73,1393719.29,8422.76
1001410,Life,Mass,26.0,809170.43,0,0.0,7.53,40.32,974602.38,10003.23
1001411,Auto,Mass,60.9,1014862.8,0,0.0,0.9,47.3,614494.57,7481.44
1001412,Auto,Mass,42.2,1828533.66,0,0.0,13.38,32.02,1415350.78,5850.46
1001413,Auto,Mass,34.2,836513.8,0,0.0,8.25,36.72,614523.02,7609.87
1001414,Auto,Mass,38.1,435242.79,0,0.0,8.12,42.05,313889.94,6835.38
1001415,Health,Premium,52.5,2924996.73,0,0.0,2.66,39.53,1791428.73,10695.51
1001416,Travel,Affluent,34.4,695078.17,0,0.0,5.9,31.67,417592.31,6588.85
1001417,Auto,Mass,32.3,982117.14,1,107690.93,14.41,35.15,917910.24,64969.48
1001418,Auto,Affluent,39.1,1699685.36,0,0.0,5.56,43.79,1242344.8,9743.15
1001419,Home,Mass,26.7,644015.71,1,109989.16,3.03,47.89,762855.36,70002.67
1001420,Travel,Mass,65.7,517012.69,1,41484.57,7.27,48.69,245624.79,30460.52
1001421,Home,Premium,34.6,1034786.37,1,339834.42,6.43,48.68,1130474.24,199868.68
1001422,Health,Affluent,52.8,335694.91,4,121727.9,5.88,46.06,368679.87,76449.21
1001423,Auto,Premium,44.7,768197.16,1,75303.75,6.17,54.83,564693.32,54171.49
1001424,Auto,Mass,29.2,1029847.52,1,77033.32,6.15,41.03,720297.69,52133.29
1001425,Travel,Premium,41.9,775820.53,1,406186.51,11.77,45.92,482233.21,233557.35
1001426,Travel,Affluent,52.2,385097.58,2,558578.39,4.36,51.44,238855.05,316983.92
1001427,Auto,Affluent,39.6,2162872.85,1,201311.96,11.68,54.17,1638322.15,122301.79
1001428,Travel,Affluent,57.5,952738.77,1,123481.14,2.49,40.93,535469.98,77007.08
1001429,Health,Premium,55.3,1977380.82,1,395125.09,8.64,58.18,919161.85,231217.23
1001430,Life,Affluent,53.9,780063.11,2,208252.07,8.26,56.84,1371565.61,127470.58
1001431,Home,Affluent,36.0,554678.23,1,166836.88,3.66,47.98,595005.88,101613.53
1001432,Health,Corporate,28.0,1043613.27,0,0.0,3.68,33.05,936389.76,13805.02
1001433,Home,Affluent,34.0,799280.42,0,0.0,9.76,27.53,894327.22,8264.34
1001434,Health,Mass,44.6,470890.68,2,153124.59,4.64,58.51,398323.91,93393.78
1001435,Auto,Affluent,49.1,2019845.1,0,0.0,9.69,42.18,2038302.58,14583.43
1001436,Auto,Mass,18.0,639154.46,0,0.0,6.96,42.69,494494.54,7306.08
1001437,Home,Mass,41.9,327094.22,1,102856.56,4.23,43.56,326659.35,64789.65
1001438,Health,Affluent,44.1,1868490.37,0,0.0,9.16,35.96,1108712.42,9356.25
1001439,Auto,Corporate,38.4,682000.82,1,211426.09,15.18,53.86,717027.83,129196.85
1001440,Health,Corporate,58.8,644253.07,2,33166.43,14.05,68.52,412750.19,33537.46
1001441,Travel,Mass,47.5,340846.28,2,210765.23,4.05,52.71,131956.69,123663.69
1001442,Auto,Affluent,59.0,2344699.62,1,174316.96,1.3,43.42,2226373.3,108412.4
1001443,Health,Mass,39.2,442827.56,0,0.0,12.05,43.5,168946.47,6221.93
1001444,Home,Corporate,54.2,929402.57,0,0.0,8.75,39.34,810084.15,11707.88
1001445,Life,Corporate,63.3,1486732.36,4,366159.27,6.81,73.31,2576719.22,224737.18
1001446,Auto,Affluent,59.1,1134944.55,0,0.0,5.48,40.38,743292.15,7860.3
1001447,Health,Premium,27.8,870950.28,1,237750.0,12.44,52.76,467397.0,141097.43
1001448,Life,Affluent,38.7,353003.7,0,0.0,6.2,32.82,426989.17,8054.74
1001449,Travel,Affluent,37.5,576540.8,0,0.0,6.2,40.82,292908.76,9152.29
1001450,Health,Mass,48.4,997931.81,0,0.0,6.7,36.42,805983.98,5764.64
1001451,Home,Mass,50.9,583736.12,2,,8.14,51.43,574863.58,48373.24
1001452,Health,Affluent,31.1,1006508.27,1,66403.61,15.79,39.66,596227.09,43898.45
1001453,Life,Affluent,42.9,1309438.42,2,406710.16,5.56,56.8,1887795.33,236256.02
1001454,Health,Mass,18.0,1528086.15,1,159038.88,0.61,46.09,987284.52,96409.1
1001455,Auto,Corporate,60.7,458516.43,4,423373.63,20.0,72.47,394300.05,247297.59
1001456,Travel,Mass,35.3,3012573.85,1,66372.11,6.68,42.72,1683257.11,48423.98
1001457,Health,Affluent,42.7,1372663.65,3,152754.86,5.4,59.08,805258.74,94471.34
1001458,Health,Affluent,38.0,899151.89,3,162193.58,10.03,63.34,697983.57,100551.09
1001459,Auto,Affluent,56.9,1638669.46,0,0.0,20.0,48.22,1489354.12,10029.65
1001460,Health,Affluent,18.0,3305585.98,0,0.0,3.4,14.33,2412700.59,7330.87
1001461,Home,Mass,41.8,407931.27,1,144065.62,3.17,42.99,469277.99,87789.32
1001462,Health,Mass,40.6,795125.78,1,50106.45,3.19,43.07,671881.24,35437.91
1001463,Auto,Affluent,36.1,243290.78,0,0.0,9.87,41.83,171428.46,8106.06
1001464,Health,Affluent,64.4,1000598.01,4,260051.41,7.05,68.91,897191.94,155669.82
1001465,Travel,Mass,30.5,1100325.8,2,154163.9,11.45,53.94,656814.71,91533.6
1001466,Auto,Affluent,52.0,880822.03,0,0.0,5.01,33.1,565499.63,8968.77
1001467,Travel,Mass,46.6,627912.8,0,0.0,4.07,41.28,359487.36,8304.49
1001468,Home,Affluent,58.4,291535.5,0,0.0,3.86,48.35,362365.66,9891.49
1001469,Life,Premium,33.3,1105262.66,1,37817.55,3.9,32.71,1322859.31,31566.19
1001470,Life,Mass,32.5,2003966.47,0,0.0,4.46,53.94,2873691.36,16023.07
1001471,Health,Mass,56.2,650235.51,0,0.0,10.64,49.91,420976.23,9387.51
1001472,Health,Premium,47.5,1146452.56,1,61802.0,6.31,46.17,801684.05,45595.1
1001473,Life,Affluent,21.9,379902.78,1,123417.47,5.87,34.72,635776.3,77210.8
1001474,Home,Affluent,35.0,1157319.63,0,0.0,2.52,35.67,1375206.68,9734.13
1001475,Home,Premium,47.0,724900.57,1,50645.98,2.82,46.63,737009.82,38509.54
1001476,Health,Premium,52.9,591738.55,0,0.0,8.81,43.92,576417.06,10716.41
1001477,Life,Corporate,33.2,592407.51,0,0.0,5.35,47.0,885588.88,16045.08
1001478,Life,Affluent,18.0,724809.16,2,141638.45,14.94,42.83,891279.51,87947.58
1001479,Life,Affluent,48.8,1110685.96,0,0.0,2.25,43.88,1609530.66,9902.52
1001480,Home,Mass,26.1,437337.41,2,178684.14,17.54,38.9,474251.75,105729.03
1001481,Life,Mass,18.0,723413.75,1,172784.61,2.45,36.76,1253261.17,103419.71
1001482,Auto,Affluent,18.0,879703.82,1,152328.45,7.3,42.3,639381.82,92770.48
1001483,Health,Mass,52.6,491726.76,1,162248.14,0.85,52.11,327527.21,97431.17
1001484,Auto,Corporate,43.7,2417672.61,2,27845.24,5.67,46.54,2626886.46,28402.1
1001485,Home,Affluent,39.1,562826.97,5,372186.44,3.24,67.21,432561.26,217660.09
1001486,Home,Affluent,60.1,622786.93,2,356939.37,5.46,65.64,676591.32,208612.01
1001487,Home,Mass,50.3,525486.97,0,0.0,5.39,48.4,695761.85,8075.51
1001488,Health,Mass,63.0,2420087.1,1,305891.8,2.52,51.02,1732452.88,179158.09
1001489,Home,Mass,23.9,1219861.54,1,206690.49,2.71,25.3,1593976.8,120646.69
1001490,Home,Mass,41.6,537683.0,0,0.0,8.4,55.92,844956.03,8595.2
1001491,Auto,Mass,21.0,1653785.4,0,0.0,5.61,33.68,1421305.87,9253.3
1001492,Home,Affluent,39.0,1005036.41,0,0.0,4.41,35.6,981149.71,10140.15
1001493,Auto,Premium,38.8,1036789.44,1,54913.72,5.45,40.57,998023.61,41101.83
1001494,Auto,Premium,50.1,744663.4,0,0.0,5.28,42.87,729179.04,10888.23
1001495,Health,Affluent,42.6,595985.28,0,0.0,2.64,41.28,262276.17,8974.98
1001496,Health,Mass,50.1,1083732.22,1,74161.85,0.81,53.38,796965.14,50849.6
1001497,Health,Premium,51.1,666871.11,1,135567.35,0.81,40.47,392367.6,85168.14
1001498,Home,Premium,70.0,2444535.39,0,0.0,3.42,42.42,2707388.51,16297.28
1001499,Home,Mass,37.9,447772.22,1,46140.51,12.23,58.25,407832.7,34680.5
1001500,Life,Affluent,29.8,2094941.67,0,0.0,11.41,37.32,3101954.91,11386.39
1001501,Health,Mass,45.2,846550.11,0,0.0,10.62,37.94,593596.82,6704.74
1001502,Home,Premium,31.6,1060920.19,3,371299.69,8.47,49.05,1308937.66,218132.28
1001503,Auto,Corporate,61.3,1423155.03,1,69012.49,18.73,52.72,1483396.78,51527.46
1001504,Home,Mass,38.3,636355.68,2,259898.81,8.38,57.85,597138.21,152012.13
1001505,Home,Premium,34.6,1447700.01,0,0.0,5.87,42.94,1153040.53,11585.12
1001506,Home,Affluent,35.9,203008.05,3,230506.72,1.47,54.78,171965.56,137969.45
1001507,Health,Corporate,51.3,605709.51,5,1200000.0,6.69,75.52,340203.36,675393.09
1001508,Health,Mass,39.9,541401.0,0,0.0,4.24,49.69,534569.8,8208.03
1001509,Health,Premium,33.7,451676.61,1,171544.24,5.48,50.6,176110.53,106382.11
